AccX,AccY,AccZ,GyrX,GyrY,GyrZ,timestamp
1.86,-0.15,10.10,0.01,0.01,-0.02,1721028196412
1.85,-0.15,10.13,0.01,0.01,-0.02,1721028196415
1.83,-0.17,10.15,0.01,0.01,-0.02,1721028196418
1.83,-0.16,10.15,0.01,0.01,-0.02,1721028196421
1.85,-0.16,10.13,0.01,0.01,-0.02,1721028196424
1.87,-0.15,10.13,0.01,0.01,-0.02,1721028196434
1.86,-0.14,10.09,0.01,0.01,-0.02,1721028196437
1.85,-0.16,10.11,0.01,0.01,-0.02,1721028196440
1.86,-0.15,10.13,0.01,0.01,-0.02,1721028196443
1.87,-0.16,10.11,0.02,0.01,-0.03,1721028196446
1.87,-0.14,10.08,0.01,0.01,-0.02,1721028196456
1.89,-0.14,10.07,0.01,0.01,-0.02,1721028196459
1.88,-0.14,10.07,0.01,0.01,-0.02,1721028196462
1.87,-0.14,10.11,0.01,0.01,-0.02,1721028196465
1.88,-0.16,10.12,0.01,0.01,-0.02,1721028196468
1.87,-0.18,10.11,0.01,0.01,-0.02,1721028196478
1.87,-0.18,10.12,0.01,0.01,-0.03,1721028196481
1.86,-0.17,10.12,0.01,0.01,-0.02,1721028196484
1.88,-0.17,10.14,0.01,0.01,-0.03,1721028196487
1.89,-0.17,10.15,0.01,0.01,-0.03,1721028196490
1.86,-0.18,10.13,0.01,0.01,-0.02,1721028196500
1.86,-0.18,10.13,0.01,0.01,-0.03,1721028196503
1.87,-0.16,10.11,0.01,0.01,-0.02,1721028196506
1.85,-0.14,10.13,0.01,0.01,-0.03,1721028196509
1.86,-0.19,10.15,0.01,0.01,-0.03,1721028196512
1.88,-0.15,10.18,0.01,0.01,-0.02,1721028196522
1.87,-0.16,10.16,0.01,0.01,-0.02,1721028196525
1.89,-0.19,10.15,0.01,0.01,-0.02,1721028196528
1.89,-0.19,10.09,0.01,0.01,-0.02,1721028196531
1.87,-0.18,10.14,0.01,0.01,-0.02,1721028196534
1.90,-0.19,10.12,0.01,0.01,-0.03,1721028196544
1.91,-0.18,10.15,0.01,0.01,-0.03,1721028196547
1.89,-0.17,10.12,0.01,0.01,-0.03,1721028196550
1.92,-0.15,10.12,0.01,0.01,-0.03,1721028196553
1.91,-0.19,10.10,0.01,0.01,-0.03,1721028196556
1.86,-0.18,10.10,0.01,0.01,-0.02,1721028196566
1.87,-0.16,10.11,0.01,0.01,-0.02,1721028196569
1.86,-0.16,10.11,0.01,0.01,-0.03,1721028196572
1.85,-0.16,10.13,0.01,0.01,-0.03,1721028196575
1.87,-0.14,10.09,0.01,0.01,-0.03,1721028196578
1.88,-0.19,10.08,0.01,0.01,-0.03,1721028196588
1.87,-0.19,10.09,0.01,0.01,-0.02,1721028196591
1.86,-0.17,10.10,0.01,0.01,-0.02,1721028196594
1.86,-0.17,10.14,0.01,0.01,-0.02,1721028196597
1.86,-0.17,10.14,0.01,0.01,-0.02,1721028196600
1.87,-0.14,10.16,0.01,0.01,-0.03,1721028196610
1.88,-0.15,10.14,0.01,0.01,-0.03,1721028196613
1.89,-0.14,10.12,0.01,0.01,-0.03,1721028196616
1.87,-0.14,10.13,0.01,0.01,-0.03,1721028196619
1.86,-0.14,10.16,0.01,0.01,-0.03,1721028196622
1.86,-0.14,10.12,0.01,0.00,-0.03,1721028196632
1.87,-0.12,10.11,0.01,0.00,-0.03,1721028196635
1.86,-0.15,10.10,0.01,0.00,-0.03,1721028196638
1.84,-0.13,10.10,0.01,0.01,-0.03,1721028196641
1.84,-0.12,10.15,0.01,0.01,-0.03,1721028196644
1.84,-0.15,10.13,0.01,0.01,-0.02,1721028196654
1.83,-0.15,10.13,0.01,0.01,-0.02,1721028196657
1.88,-0.12,10.12,0.01,0.01,-0.02,1721028196660
1.88,-0.11,10.12,0.01,0.00,-0.02,1721028196663
1.86,-0.12,10.12,0.01,0.00,-0.02,1721028196666
1.84,-0.10,10.10,0.01,-0.00,-0.02,1721028196676
1.86,-0.12,10.12,0.01,-0.00,-0.02,1721028196679
1.89,-0.13,10.12,0.01,-0.00,-0.02,1721028196682
1.92,-0.11,10.13,0.01,-0.00,-0.02,1721028196685
1.92,-0.11,10.15,0.01,-0.00,-0.02,1721028196688
1.94,-0.10,10.09,0.01,0.00,-0.02,1721028196698
1.96,-0.11,10.12,0.01,0.00,-0.02,1721028196701
1.96,-0.10,10.12,0.01,0.00,-0.02,1721028196704
1.96,-0.11,10.09,0.01,0.00,-0.02,1721028196707
1.97,-0.10,10.12,0.01,0.00,-0.02,1721028196710
1.99,-0.08,10.11,0.01,0.00,-0.02,1721028196720
1.99,-0.08,10.12,0.01,0.00,-0.02,1721028196723
1.99,-0.10,10.13,0.01,0.00,-0.02,1721028196726
1.97,-0.11,10.10,0.01,0.00,-0.02,1721028196729
1.95,-0.10,10.07,0.01,0.00,-0.02,1721028196732
1.97,-0.07,10.08,0.01,0.00,-0.02,1721028196742
1.98,-0.07,10.09,0.01,0.00,-0.02,1721028196745
1.98,-0.10,10.11,0.01,0.01,-0.02,1721028196748
1.99,-0.09,10.14,0.01,0.01,-0.02,1721028196751
1.98,-0.09,10.12,0.01,0.01,-0.02,1721028196754
2.01,-0.08,10.15,0.01,0.00,-0.02,1721028196764
2.02,-0.06,10.13,0.01,0.00,-0.02,1721028196767
2.03,-0.06,10.12,0.01,0.00,-0.02,1721028196770
2.04,-0.08,10.18,0.01,0.00,-0.02,1721028196773
2.04,-0.07,10.18,0.01,0.00,-0.02,1721028196776
2.04,-0.07,10.10,0.01,0.01,-0.02,1721028196786
2.05,-0.09,10.11,0.01,0.01,-0.02,1721028196789
2.06,-0.10,10.10,0.01,0.01,-0.02,1721028196792
2.05,-0.09,10.11,0.01,0.01,-0.02,1721028196795
2.04,-0.09,10.09,0.01,0.01,-0.02,1721028196798
2.08,-0.09,10.12,0.01,0.01,-0.02,1721028196808
2.09,-0.08,10.10,0.01,0.01,-0.02,1721028196811
2.08,-0.09,10.12,0.01,0.01,-0.02,1721028196814
2.08,-0.10,10.13,0.01,0.01,-0.02,1721028196817
2.08,-0.09,10.12,0.01,0.01,-0.02,1721028196820
2.12,-0.09,10.14,0.01,0.01,-0.02,1721028196830
2.13,-0.09,10.12,0.01,0.01,-0.02,1721028196833
2.16,-0.10,10.14,0.01,0.01,-0.02,1721028196836
2.15,-0.09,10.10,0.01,0.02,-0.02,1721028196839
2.16,-0.05,10.08,0.01,0.02,-0.02,1721028196842
2.20,-0.08,10.15,0.01,0.02,-0.03,1721028196852
2.21,-0.07,10.15,0.01,0.02,-0.03,1721028196855
2.21,-0.09,10.17,0.01,0.03,-0.03,1721028196858
2.21,-0.09,10.14,0.01,0.03,-0.03,1721028196861
2.19,-0.07,10.13,0.01,0.03,-0.03,1721028196864
2.21,-0.07,10.16,0.01,0.03,-0.03,1721028196874
2.21,-0.09,10.14,0.01,0.03,-0.03,1721028196877
2.20,-0.08,10.14,0.01,0.03,-0.03,1721028196880
2.19,-0.09,10.13,0.01,0.03,-0.03,1721028196883
2.16,-0.10,10.11,0.01,0.03,-0.03,1721028196886
2.18,-0.10,10.16,0.01,0.04,-0.03,1721028196896
2.18,-0.09,10.13,0.01,0.04,-0.03,1721028196899
2.17,-0.11,10.12,0.01,0.04,-0.03,1721028196902
2.19,-0.12,10.11,0.01,0.04,-0.03,1721028196905
2.16,-0.11,10.12,0.01,0.04,-0.03,1721028196908
2.15,-0.10,10.13,0.01,0.04,-0.03,1721028196918
2.15,-0.12,10.15,0.01,0.04,-0.03,1721028196921
2.16,-0.10,10.17,0.01,0.05,-0.03,1721028196924
2.17,-0.08,10.17,0.01,0.05,-0.03,1721028196927
2.17,-0.09,10.14,0.01,0.05,-0.03,1721028196930
2.13,-0.11,10.12,0.01,0.05,-0.03,1721028196940
2.13,-0.11,10.15,0.01,0.05,-0.03,1721028196943
2.14,-0.11,10.10,0.01,0.05,-0.03,1721028196946
2.11,-0.13,10.11,0.01,0.05,-0.03,1721028196949
2.10,-0.14,10.15,0.01,0.05,-0.03,1721028196952
2.10,-0.11,10.11,0.01,0.05,-0.03,1721028196962
2.07,-0.11,10.11,0.01,0.05,-0.03,1721028196965
2.09,-0.12,10.08,0.01,0.05,-0.03,1721028196968
2.09,-0.13,10.08,0.01,0.05,-0.03,1721028196971
2.10,-0.13,10.08,0.01,0.05,-0.03,1721028196974
2.11,-0.12,10.08,0.01,0.05,-0.03,1721028196984
2.12,-0.11,10.08,0.01,0.06,-0.03,1721028196987
2.11,-0.11,10.12,0.01,0.06,-0.03,1721028196990
2.10,-0.11,10.16,0.01,0.06,-0.03,1721028196993
2.12,-0.11,10.16,0.01,0.06,-0.03,1721028196996
2.09,-0.10,10.09,0.01,0.06,-0.03,1721028197006
2.11,-0.12,10.11,0.01,0.06,-0.03,1721028197009
2.09,-0.13,10.11,0.01,0.06,-0.03,1721028197012
2.08,-0.11,10.13,0.01,0.06,-0.03,1721028197015
2.09,-0.11,10.12,0.01,0.06,-0.03,1721028197018
2.07,-0.15,10.15,0.01,0.07,-0.04,1721028197028
2.07,-0.14,10.18,0.01,0.07,-0.03,1721028197031
2.07,-0.13,10.17,0.01,0.07,-0.03,1721028197034
2.05,-0.14,10.18,0.01,0.07,-0.04,1721028197037
2.06,-0.13,10.15,0.01,0.07,-0.03,1721028197040
2.07,-0.13,10.14,0.01,0.07,-0.03,1721028197050
2.07,-0.14,10.13,0.01,0.07,-0.03,1721028197053
2.05,-0.15,10.16,0.01,0.07,-0.03,1721028197056
2.05,-0.16,10.15,0.01,0.07,-0.03,1721028197059
2.05,-0.15,10.16,0.01,0.07,-0.03,1721028197062
2.05,-0.16,10.13,0.01,0.08,-0.03,1721028197072
2.02,-0.17,10.09,0.01,0.08,-0.03,1721028197075
2.04,-0.17,10.07,0.01,0.08,-0.03,1721028197078
2.03,-0.14,10.08,0.01,0.08,-0.03,1721028197081
2.05,-0.11,10.08,0.01,0.08,-0.03,1721028197084
2.07,-0.13,10.15,0.01,0.08,-0.03,1721028197094
2.07,-0.13,10.17,0.01,0.08,-0.03,1721028197097
2.06,-0.14,10.15,0.01,0.08,-0.03,1721028197100
2.07,-0.14,10.14,0.01,0.08,-0.03,1721028197103
2.09,-0.14,10.16,0.01,0.08,-0.03,1721028197106
2.06,-0.16,10.15,0.01,0.09,-0.03,1721028197116
2.05,-0.17,10.14,0.01,0.09,-0.03,1721028197119
2.06,-0.17,10.12,0.01,0.09,-0.03,1721028197122
2.07,-0.15,10.10,0.01,0.09,-0.03,1721028197125
2.07,-0.16,10.10,0.01,0.09,-0.03,1721028197128
2.07,-0.15,10.12,0.01,0.09,-0.03,1721028197138
2.09,-0.14,10.13,0.01,0.09,-0.03,1721028197141
2.08,-0.14,10.12,0.01,0.09,-0.03,1721028197144
2.07,-0.17,10.13,0.01,0.10,-0.03,1721028197147
2.06,-0.20,10.14,0.01,0.09,-0.03,1721028197150
2.10,-0.17,10.14,0.01,0.10,-0.03,1721028197160
2.10,-0.17,10.14,0.01,0.10,-0.03,1721028197163
2.11,-0.16,10.11,0.01,0.10,-0.03,1721028197166
2.11,-0.17,10.14,0.01,0.10,-0.03,1721028197169
2.13,-0.19,10.13,0.01,0.10,-0.03,1721028197172
2.08,-0.17,10.16,0.01,0.11,-0.03,1721028197182
2.08,-0.17,10.14,0.01,0.11,-0.03,1721028197185
2.09,-0.19,10.10,0.01,0.11,-0.03,1721028197188
2.10,-0.18,10.11,0.01,0.11,-0.03,1721028197191
2.09,-0.17,10.11,0.01,0.11,-0.03,1721028197194
2.06,-0.19,10.16,0.01,0.11,-0.03,1721028197204
2.06,-0.20,10.16,0.01,0.12,-0.03,1721028197207
2.06,-0.21,10.16,0.01,0.12,-0.03,1721028197210
2.07,-0.18,10.15,0.01,0.12,-0.03,1721028197213
2.05,-0.20,10.12,0.01,0.12,-0.03,1721028197216
2.00,-0.20,10.15,0.01,0.12,-0.03,1721028197226
1.99,-0.19,10.15,0.01,0.12,-0.03,1721028197229
2.00,-0.19,10.14,0.01,0.12,-0.03,1721028197232
2.02,-0.19,10.15,0.01,0.12,-0.03,1721028197235
1.99,-0.19,10.17,0.01,0.12,-0.03,1721028197238
2.01,-0.20,10.11,0.01,0.13,-0.03,1721028197248
2.00,-0.20,10.12,0.01,0.13,-0.03,1721028197251
2.00,-0.20,10.13,0.01,0.13,-0.03,1721028197254
1.97,-0.21,10.13,0.01,0.13,-0.03,1721028197257
1.95,-0.20,10.12,0.01,0.13,-0.03,1721028197260
1.93,-0.20,10.15,0.01,0.13,-0.03,1721028197270
1.92,-0.20,10.12,0.01,0.13,-0.03,1721028197273
1.93,-0.21,10.12,0.00,0.14,-0.03,1721028197276
1.92,-0.23,10.09,0.01,0.14,-0.03,1721028197279
1.92,-0.23,10.10,0.00,0.14,-0.03,1721028197282
1.87,-0.22,10.09,0.01,0.14,-0.03,1721028197292
1.86,-0.23,10.11,0.01,0.14,-0.03,1721028197295
1.87,-0.23,10.11,0.01,0.14,-0.03,1721028197298
1.89,-0.23,10.13,0.00,0.14,-0.03,1721028197301
1.90,-0.23,10.12,0.00,0.14,-0.03,1721028197304
1.92,-0.22,10.16,0.00,0.14,-0.03,1721028197314
1.90,-0.22,10.17,0.00,0.14,-0.03,1721028197317
1.92,-0.22,10.18,0.00,0.14,-0.03,1721028197320
1.93,-0.19,10.19,0.01,0.14,-0.03,1721028197323
1.92,-0.21,10.17,0.01,0.14,-0.03,1721028197326
1.93,-0.20,10.17,0.00,0.15,-0.03,1721028197336
1.90,-0.19,10.13,0.00,0.15,-0.03,1721028197339
1.92,-0.19,10.13,0.00,0.15,-0.03,1721028197342
1.91,-0.20,10.12,0.00,0.15,-0.03,1721028197345
1.87,-0.23,10.15,0.00,0.16,-0.03,1721028197348
1.87,-0.22,10.11,0.00,0.16,-0.03,1721028197358
