AccX,AccY,AccZ,GyrX,GyrY,GyrZ,timestamp
-1.91,-0.22,9.51,-0.04,-0.04,-0.02,1720439414567
-1.87,-0.18,9.58,-0.04,-0.04,-0.01,1720439414570
-1.81,-0.15,9.65,-0.04,-0.05,-0.00,1720439414573
-1.74,-0.11,9.67,-0.03,-0.05,0.01,1720439414576
-1.67,-0.05,9.70,-0.03,-0.05,0.01,1720439414579
-1.61,0.01,9.71,-0.02,-0.05,0.02,1720439414581
-1.56,0.05,9.74,-0.02,-0.05,0.02,1720439414584
-1.49,0.12,9.72,-0.01,-0.05,0.03,1720439414587
-1.42,0.16,9.73,-0.01,-0.05,0.03,1720439414590
-1.34,0.18,9.70,-0.00,-0.05,0.03,1720439414593
-1.30,0.19,9.65,0.00,-0.05,0.03,1720439414596
-1.23,0.23,9.55,0.01,-0.06,0.03,1720439414599
-1.16,0.24,9.53,0.01,-0.06,0.03,1720439414602
-1.11,0.28,9.47,0.01,-0.06,0.03,1720439414605
-1.09,0.28,9.37,0.01,-0.05,0.02,1720439414608
-1.04,0.29,9.34,0.01,-0.05,0.01,1720439414611
-1.01,0.34,9.30,0.01,-0.05,0.00,1720439414613
-0.95,0.35,9.34,0.00,-0.05,-0.01,1720439414616
-0.95,0.37,9.35,-0.00,-0.05,-0.01,1720439414619
-0.93,0.39,9.33,-0.01,-0.05,-0.02,1720439414622
-0.93,0.37,9.37,-0.02,-0.05,-0.03,1720439414625
-0.95,0.34,9.41,-0.02,-0.04,-0.05,1720439414628
-1.01,0.32,9.47,-0.02,-0.03,-0.06,1720439414631
-1.02,0.30,9.53,-0.02,-0.03,-0.08,1720439414634
-1.07,0.27,9.59,-0.02,-0.02,-0.09,1720439414637
-1.15,0.23,9.62,-0.02,-0.02,-0.10,1720439414640
-1.23,0.17,9.65,-0.02,-0.02,-0.10,1720439414643
-1.30,0.14,9.68,-0.02,-0.02,-0.11,1720439414645
-1.36,0.11,9.66,-0.01,-0.02,-0.11,1720439414648
-1.41,0.11,9.67,-0.01,-0.02,-0.11,1720439414651
-1.46,0.09,9.65,-0.00,-0.02,-0.11,1720439414654
-1.51,0.06,9.63,0.00,-0.02,-0.10,1720439414657
-1.55,0.08,9.61,0.01,-0.02,-0.10,1720439414660
-1.58,0.04,9.57,0.01,-0.02,-0.09,1720439414663
-1.60,0.05,9.52,0.01,-0.02,-0.08,1720439414666
-1.64,0.02,9.47,0.02,-0.02,-0.08,1720439414669
-1.64,-0.03,9.43,0.02,-0.02,-0.07,1720439414672
-1.66,-0.05,9.36,0.02,-0.02,-0.06,1720439414674
-1.65,-0.06,9.33,0.02,-0.02,-0.05,1720439414677
-1.61,-0.07,9.28,0.01,-0.03,-0.04,1720439414680
-1.58,-0.08,9.21,0.01,-0.03,-0.03,1720439414683
-1.57,-0.10,9.17,0.01,-0.03,-0.02,1720439414686
-1.53,-0.11,9.18,0.00,-0.04,-0.02,1720439414689
-1.46,-0.12,9.20,-0.00,-0.04,-0.01,1720439414692
-1.37,-0.10,9.28,-0.01,-0.04,-0.00,1720439414695
-1.32,-0.08,9.30,-0.01,-0.04,-0.00,1720439414698
-1.27,-0.04,9.33,-0.02,-0.04,-0.00,1720439414701
-1.23,-0.07,9.39,-0.02,-0.03,-0.01,1720439414704
-1.19,-0.07,9.48,-0.02,-0.03,-0.01,1720439414706
-1.16,-0.08,9.51,-0.02,-0.02,-0.02,1720439414709
-1.16,-0.07,9.51,-0.02,-0.02,-0.02,1720439414712
-1.14,-0.08,9.55,-0.02,-0.02,-0.03,1720439414715
-1.14,-0.12,9.58,-0.01,-0.02,-0.03,1720439414718
-1.15,-0.14,9.51,-0.01,-0.02,-0.05,1720439414721
-1.15,-0.16,9.52,-0.00,-0.02,-0.05,1720439414724
-1.13,-0.21,9.44,0.00,-0.02,-0.06,1720439414727
-1.17,-0.22,9.39,0.01,-0.02,-0.07,1720439414730
-1.19,-0.24,9.38,0.01,-0.02,-0.08,1720439414733
-1.26,-0.26,9.33,0.01,-0.02,-0.08,1720439414736
-1.30,-0.26,9.30,0.01,-0.01,-0.09,1720439414739
-1.33,-0.27,9.29,0.01,-0.01,-0.09,1720439414741
-1.37,-0.28,9.26,0.00,-0.01,-0.09,1720439414744
-1.45,-0.31,9.19,0.00,-0.01,-0.09,1720439414747
-1.47,-0.34,9.20,-0.00,-0.01,-0.10,1720439414750
-1.52,-0.36,9.19,-0.01,-0.01,-0.09,1720439414753
-1.55,-0.36,9.19,-0.01,-0.01,-0.09,1720439414756
-1.60,-0.38,9.20,-0.02,-0.01,-0.09,1720439414759
-1.62,-0.44,9.28,-0.02,-0.02,-0.09,1720439414762
-1.67,-0.46,9.37,-0.03,-0.02,-0.08,1720439414765
-1.68,-0.48,9.41,-0.03,-0.02,-0.07,1720439414768
-1.71,-0.52,9.45,-0.03,-0.02,-0.07,1720439414771
-1.70,-0.57,9.53,-0.04,-0.02,-0.06,1720439414773
-1.70,-0.57,9.64,-0.04,-0.02,-0.05,1720439414776
-1.69,-0.58,9.70,-0.04,-0.02,-0.04,1720439414779
-1.70,-0.58,9.72,-0.04,-0.02,-0.04,1720439414782
-1.71,-0.58,9.79,-0.03,-0.02,-0.04,1720439414785
-1.70,-0.58,9.80,-0.03,-0.02,-0.03,1720439414788
-1.67,-0.59,9.83,-0.02,-0.02,-0.03,1720439414791
-1.66,-0.59,9.82,-0.02,-0.02,-0.02,1720439414794
-1.63,-0.58,9.81,-0.01,-0.03,-0.01,1720439414797
-1.60,-0.57,9.83,-0.00,-0.03,-0.01,1720439414800
-1.56,-0.57,9.78,0.01,-0.03,0.00,1720439414803
-1.54,-0.57,9.74,0.01,-0.04,0.01,1720439414805
-1.50,-0.59,9.68,0.02,-0.04,0.02,1720439414808
-1.46,-0.59,9.61,0.02,-0.04,0.02,1720439414811
-1.40,-0.58,9.56,0.02,-0.04,0.03,1720439414814
-1.37,-0.58,9.49,0.03,-0.04,0.03,1720439414817
-1.30,-0.57,9.39,0.03,-0.04,0.03,1720439414820
-1.24,-0.56,9.31,0.02,-0.03,0.04,1720439414823
-1.18,-0.55,9.28,0.02,-0.03,0.04,1720439414826
-1.13,-0.47,9.23,0.02,-0.04,0.04,1720439414829
-1.09,-0.45,9.17,0.01,-0.04,0.05,1720439414832
-1.04,-0.38,9.16,0.01,-0.03,0.05,1720439414835
-0.96,-0.34,9.16,-0.00,-0.04,0.05,1720439414837
-0.91,-0.32,9.16,-0.01,-0.03,0.05,1720439414840
-0.87,-0.27,9.21,-0.02,-0.03,0.04,1720439414843
-0.81,-0.25,9.25,-0.02,-0.03,0.04,1720439414846
-0.78,-0.23,9.29,-0.03,-0.03,0.03,1720439414849
-0.76,-0.23,9.35,-0.03,-0.03,0.02,1720439414852
-0.71,-0.22,9.42,-0.04,-0.02,0.01,1720439414855
-0.70,-0.20,9.49,-0.04,-0.02,0.00,1720439414858
-0.70,-0.17,9.57,-0.04,-0.01,-0.01,1720439414861
-0.73,-0.12,9.65,-0.04,-0.01,-0.02,1720439414864
-0.75,-0.10,9.67,-0.04,-0.01,-0.04,1720439414867
-0.80,-0.07,9.72,-0.04,0.00,-0.06,1720439414869
-0.88,-0.06,9.76,-0.03,0.00,-0.07,1720439414872
-0.95,-0.04,9.79,-0.02,0.01,-0.09,1720439414875
-1.02,-0.00,9.78,-0.02,0.01,-0.10,1720439414878
-1.09,-0.00,9.76,-0.01,0.01,-0.11,1720439414881
-1.16,0.00,9.74,-0.01,0.01,-0.12,1720439414884
-1.28,-0.01,9.68,-0.00,0.01,-0.13,1720439414887
-1.40,0.01,9.64,0.00,0.01,-0.14,1720439414890
-1.48,0.04,9.61,0.01,0.01,-0.15,1720439414893
-1.58,0.07,9.54,0.01,0.01,-0.16,1720439414896
-1.70,0.06,9.47,0.01,0.01,-0.16,1720439414899
-1.80,0.09,9.41,0.01,0.01,-0.16,1720439414901
-1.89,0.09,9.39,0.01,0.01,-0.16,1720439414904
-1.96,0.09,9.37,0.01,0.01,-0.15,1720439414907
-2.02,0.11,9.30,0.01,0.02,-0.14,1720439414910
-2.07,0.11,9.30,0.00,0.02,-0.14,1720439414913
-2.15,0.13,9.31,-0.00,0.02,-0.13,1720439414916
-2.20,0.11,9.31,-0.01,0.02,-0.11,1720439414919
-2.25,0.13,9.30,-0.01,0.02,-0.10,1720439414922
-2.29,0.16,9.33,-0.01,0.01,-0.09,1720439414925
-2.31,0.18,9.33,-0.01,0.01,-0.07,1720439414928
-2.31,0.20,9.38,-0.01,0.00,-0.06,1720439414930
-2.29,0.22,9.43,-0.02,-0.00,-0.04,1720439414933
-2.26,0.21,9.45,-0.01,-0.01,-0.02,1720439414936
-2.23,0.25,9.47,-0.01,-0.02,-0.01,1720439414939
-2.20,0.25,9.48,-0.01,-0.02,0.01,1720439414942
-2.15,0.26,9.47,-0.01,-0.03,0.02,1720439414945
-2.07,0.26,9.47,-0.00,-0.03,0.03,1720439414948
-1.98,0.24,9.49,0.00,-0.04,0.05,1720439414951
-1.89,0.24,9.51,0.00,-0.05,0.06,1720439414954
-1.80,0.24,9.56,0.01,-0.05,0.07,1720439414957
-1.71,0.23,9.55,0.01,-0.05,0.07,1720439414960
-1.60,0.23,9.52,0.01,-0.05,0.08,1720439414962
-1.53,0.24,9.50,0.01,-0.05,0.09,1720439414965
-1.44,0.24,9.52,0.01,-0.04,0.09,1720439414968
-1.35,0.23,9.48,0.01,-0.04,0.09,1720439414971
-1.27,0.22,9.43,0.01,-0.04,0.09,1720439414974
-1.22,0.23,9.41,0.01,-0.04,0.09,1720439414977
-1.15,0.23,9.37,0.01,-0.04,0.09,1720439414980
-1.06,0.22,9.34,0.01,-0.04,0.09,1720439414983
-1.01,0.20,9.33,0.01,-0.05,0.08,1720439414986
-0.95,0.20,9.35,0.01,-0.05,0.07,1720439414989
-0.87,0.20,9.36,0.00,-0.05,0.06,1720439414992
-0.83,0.18,9.35,0.00,-0.05,0.06,1720439414994
-0.79,0.16,9.39,-0.00,-0.05,0.05,1720439414997
-0.78,0.17,9.40,-0.00,-0.04,0.04,1720439415000
-0.77,0.21,9.41,-0.01,-0.04,0.03,1720439415003
-0.76,0.20,9.41,-0.01,-0.03,0.01,1720439415006
-0.75,0.19,9.42,-0.01,-0.03,0.01,1720439415009
-0.73,0.16,9.39,-0.01,-0.02,-0.01,1720439415012
-0.75,0.13,9.44,-0.01,-0.02,-0.02,1720439415015
-0.79,0.10,9.50,-0.01,-0.02,-0.03,1720439415018
-0.81,0.04,9.51,-0.01,-0.02,-0.04,1720439415021
-0.89,-0.03,9.51,-0.01,-0.01,-0.05,1720439415023
-0.93,-0.08,9.50,-0.01,-0.01,-0.06,1720439415026
-0.97,-0.12,9.50,-0.01,-0.01,-0.06,1720439415029
-1.04,-0.12,9.44,-0.01,-0.01,-0.07,1720439415032
-1.11,-0.12,9.44,-0.00,-0.01,-0.07,1720439415035
-1.16,-0.11,9.42,-0.01,-0.01,-0.07,1720439415038
-1.22,-0.10,9.39,-0.01,-0.01,-0.07,1720439415041
-1.24,-0.08,9.38,-0.01,-0.01,-0.06,1720439415044
-1.29,-0.06,9.41,-0.01,-0.01,-0.06,1720439415047
-1.34,-0.03,9.45,-0.01,-0.01,-0.06,1720439415050
-1.37,-0.01,9.44,-0.02,-0.01,-0.05,1720439415053
-1.41,-0.01,9.46,-0.02,-0.00,-0.05,1720439415055
-1.43,-0.03,9.47,-0.02,-0.00,-0.04,1720439415058
-1.46,-0.02,9.49,-0.02,-0.00,-0.04,1720439415061
-1.47,-0.02,9.48,-0.01,-0.00,-0.03,1720439415064
-1.49,0.00,9.46,-0.01,-0.00,-0.03,1720439415067
-1.50,-0.01,9.45,-0.00,-0.00,-0.03,1720439415070
-1.50,-0.00,9.46,-0.00,-0.01,-0.02,1720439415073
-1.51,-0.01,9.44,0.00,-0.01,-0.02,1720439415076
-1.50,0.02,9.38,0.00,-0.01,-0.01,1720439415079
-1.48,0.06,9.35,0.00,-0.01,-0.01,1720439415082
-1.46,0.11,9.31,0.00,-0.02,-0.01,1720439415085
-1.43,0.15,9.31,-0.00,-0.02,-0.00,1720439415087
-1.38,0.17,9.34,-0.01,-0.02,0.00,1720439415090
-1.37,0.22,9.38,-0.01,-0.01,0.00,1720439415093
-1.35,0.28,9.39,-0.02,-0.01,0.00,1720439415096
-1.33,0.31,9.39,-0.02,-0.01,0.00,1720439415099
-1.30,0.33,9.42,-0.02,-0.00,0.00,1720439415102
-1.28,0.34,9.44,-0.02,-0.00,-0.00,1720439415105
-1.25,0.38,9.50,-0.02,0.00,-0.00,1720439415108
-1.25,0.43,9.55,-0.02,0.00,-0.01,1720439415111
-1.24,0.49,9.55,-0.02,0.00,-0.01,1720439415114
-1.22,0.53,9.54,-0.01,-0.00,-0.01,1720439415116
-1.19,0.56,9.54,-0.01,-0.00,-0.02,1720439415119
-1.20,0.58,9.57,-0.01,-0.01,-0.02,1720439415122
-1.21,0.62,9.58,-0.01,-0.01,-0.03,1720439415125
-1.22,0.66,9.55,-0.01,-0.00,-0.03,1720439415128
-1.21,0.70,9.54,-0.00,-0.00,-0.04,1720439415131
-1.23,0.74,9.54,-0.00,0.00,-0.05,1720439415134
-1.26,0.74,9.53,-0.00,0.00,-0.05,1720439415137
-1.28,0.77,9.53,-0.00,0.00,-0.06,1720439415140
-1.30,0.75,9.52,-0.00,0.00,-0.06,1720439415143
-1.35,0.74,9.48,-0.00,0.01,-0.07,1720439415146
-1.38,0.71,9.46,0.00,0.01,-0.07,1720439415148
-1.43,0.69,9.46,0.00,0.01,-0.08,1720439415151
-1.45,0.67,9.45,0.00,0.00,-0.08,1720439415154
-1.48,0.64,9.45,0.00,0.00,-0.08,1720439415157
-1.50,0.59,9.41,0.00,0.00,-0.08,1720439415160
-1.53,0.58,9.39,-0.00,0.00,-0.08,1720439415163
-1.56,0.58,9.37,-0.00,0.00,-0.08,1720439415166
-1.56,0.59,9.38,-0.00,0.00,-0.08,1720439415169
-1.58,0.60,9.41,-0.00,0.00,-0.08,1720439415172
-1.60,0.57,9.41,-0.01,0.01,-0.08,1720439415175
-1.63,0.45,9.45,-0.01,0.01,-0.08,1720439415178
-1.62,0.18,9.51,-0.01,0.00,-0.08,1720439415180
-1.62,0.31,9.46,-0.00,0.01,-0.08,1720439415183
-1.64,0.35,9.55,0.01,0.01,-0.08,1720439415186
-1.66,0.80,9.51,0.00,0.00,-0.08,1720439415189
-1.64,0.46,9.60,-0.01,-0.00,-0.08,1720439415192
-1.65,0.52,9.52,-0.02,-0.01,-0.08,1720439415195
-1.64,-0.41,9.70,-0.01,-0.00,-0.08,1720439415198
-1.60,-0.33,9.62,-0.01,-0.00,-0.08,1720439415201
-1.63,-0.10,9.60,0.03,0.00,-0.07,1720439415204
-1.64,0.41,9.62,0.02,-0.00,-0.06,1720439415207
-1.62,0.94,9.58,0.02,-0.01,-0.06,1720439415209
-1.61,0.45,9.65,-0.02,-0.02,-0.07,1720439415213
-1.58,0.19,9.56,-0.01,-0.02,-0.08,1720439415216
-1.54,-0.54,9.72,0.01,-0.01,-0.08,1720439415219
-1.49,-0.11,9.57,0.03,-0.00,-0.07,1720439415221
-1.52,0.16,9.57,0.04,-0.00,-0.06,1720439415224
-1.52,0.68,9.44,0.03,-0.01,-0.05,1720439415227
-1.49,0.28,9.51,0.00,-0.02,-0.06,1720439415230
-1.46,-0.10,9.43,0.00,-0.02,-0.07,1720439415233
-1.39,-0.54,9.43,0.02,-0.02,-0.08,1720439415236
-1.36,-0.09,9.31,0.04,-0.01,-0.08,1720439415239
-1.33,0.64,9.28,0.02,-0.02,-0.06,1720439415246
-1.31,0.25,9.34,-0.01,-0.02,-0.06,1720439415249
-1.29,0.08,9.28,-0.01,-0.02,-0.07,1720439415252
-1.26,-0.37,9.34,0.00,-0.01,-0.08,1720439415255
-1.22,-0.02,9.30,0.02,-0.00,-0.08,1720439415258
-1.25,0.33,9.33,0.02,-0.00,-0.08,1720439415260
-1.26,0.54,9.33,-0.00,-0.01,-0.07,1720439415263
-1.24,0.22,9.35,-0.02,-0.01,-0.07,1720439415266
-1.22,-0.18,9.36,-0.02,-0.01,-0.08,1720439415269
-1.21,-0.33,9.38,-0.00,-0.01,-0.08,1720439415272
-1.17,-0.05,9.40,0.02,-0.00,-0.08,1720439415275
-1.20,0.26,9.39,0.02,-0.00,-0.07,1720439415278
-1.20,0.41,9.35,0.00,-0.01,-0.06,1720439415281
-1.20,0.18,9.37,-0.01,-0.01,-0.06,1720439415284
-1.17,-0.17,9.35,-0.01,-0.01,-0.06,1720439415287
-1.19,-0.30,9.35,0.01,-0.00,-0.06,1720439415290
-1.20,-0.12,9.33,0.03,-0.00,-0.07,1720439415292
-1.18,0.21,9.22,0.02,-0.00,-0.06,1720439415295
-1.15,0.23,9.27,0.01,-0.01,-0.05,1720439415298
-1.17,-0.00,9.28,-0.01,-0.01,-0.05,1720439415301
-1.20,-0.38,9.30,-0.01,-0.01,-0.05,1720439415304
-1.20,-0.45,9.27,-0.00,-0.01,-0.05,1720439415307
-1.16,-0.26,9.32,0.01,-0.00,-0.05,1720439415310
-1.14,-0.07,9.39,-0.00,0.00,-0.05,1720439415313
-1.15,-0.07,9.42,-0.02,-0.00,-0.04,1720439415316
-1.17,-0.21,9.48,-0.03,-0.01,-0.03,1720439415319
-1.16,-0.53,9.52,-0.03,-0.01,-0.04,1720439415321
-1.16,-0.53,9.53,-0.01,-0.00,-0.04,1720439415324
-1.19,-0.36,9.56,0.00,0.00,-0.05,1720439415327
-1.19,-0.08,9.57,0.00,-0.00,-0.04,1720439415330
-1.21,-0.06,9.57,-0.01,-0.00,-0.04,1720439415333
-1.28,-0.29,9.56,-0.02,-0.01,-0.04,1720439415336
-1.29,-0.60,9.55,-0.01,-0.01,-0.05,1720439415339
-1.33,-0.73,9.52,0.00,-0.00,-0.06,1720439415342
-1.36,-0.51,9.50,0.01,0.00,-0.06,1720439415345
-1.43,-0.27,9.50,0.01,0.00,-0.07,1720439415348
-1.46,-0.32,9.49,-0.00,0.00,-0.07,1720439415351
-1.57,-0.29,9.39,-0.01,-0.00,-0.08,1720439415353
-1.64,-0.72,9.42,-0.00,-0.00,-0.10,1720439415356
-1.68,-0.61,9.34,0.00,-0.01,-0.10,1720439415359
-1.77,-0.45,9.36,0.01,-0.01,-0.10,1720439415362
-1.84,-0.14,9.31,0.00,-0.01,-0.11,1720439415365
-1.91,-0.17,9.34,-0.01,-0.01,-0.12,1720439415368
-1.97,-0.34,9.36,-0.02,-0.01,-0.14,1720439415371
-2.02,-0.51,9.34,-0.01,-0.01,-0.15,1720439415374
-2.06,-0.48,9.36,-0.01,-0.00,-0.14,1720439415377
-2.14,-0.27,9.40,-0.01,-0.00,-0.12,1720439415380
-2.21,-0.35,9.46,-0.03,-0.00,-0.12,1720439415383
-2.28,-0.31,9.42,-0.04,-0.00,-0.11,1720439415385
-2.31,-0.74,9.52,-0.04,-0.00,-0.12,1720439415388
-2.32,-0.65,9.50,-0.03,0.00,-0.11,1720439415391
-2.35,-0.53,9.57,-0.01,-0.00,-0.10,1720439415394
-2.40,-0.23,9.58,-0.02,-0.01,-0.07,1720439415397
-2.41,-0.30,9.62,-0.03,-0.02,-0.05,1720439415400
-2.40,-0.58,9.65,-0.03,-0.03,-0.04,1720439415403
-2.37,-0.79,9.64,-0.01,-0.03,-0.03,1720439415406
-2.32,-0.68,9.60,0.00,-0.03,-0.01,1720439415409
-2.26,-0.34,9.56,0.02,-0.04,0.01,1720439415412
-2.25,-0.20,9.60,0.01,-0.04,0.02,1720439415415
-2.18,-0.02,9.55,0.00,-0.05,0.03,1720439415417
-2.07,-0.30,9.61,-0.00,-0.06,0.03,1720439415420
-1.96,-0.35,9.55,-0.00,-0.07,0.04,1720439415423
-1.87,-0.40,9.59,0.01,-0.07,0.05,1720439415426
-1.77,-0.13,9.60,0.01,-0.07,0.06,1720439415429
-1.66,-0.09,9.67,-0.00,-0.07,0.08,1720439415432
-1.55,-0.15,9.66,-0.02,-0.07,0.09,1720439415435
-1.48,-0.34,9.67,-0.02,-0.06,0.09,1720439415438
-1.41,-0.42,9.66,-0.01,-0.06,0.08,1720439415441
-1.33,-0.35,9.70,-0.00,-0.06,0.07,1720439415444
-1.29,-0.33,9.71,0.00,-0.06,0.07,1720439415447
-1.21,-0.29,9.69,-0.00,-0.07,0.07,1720439415449
-1.19,-0.42,9.66,-0.01,-0.08,0.06,1720439415452
-1.18,-0.55,9.63,-0.01,-0.08,0.04,1720439415455
-1.12,-0.63,9.65,0.01,-0.08,0.01,1720439415458
-1.10,-0.48,9.61,0.02,-0.08,-0.02,1720439415461
-1.10,-0.26,9.58,0.03,-0.08,-0.04,1720439415464
-1.13,-0.15,9.53,0.03,-0.08,-0.06,1720439415467
-1.17,-0.31,9.42,0.02,-0.07,-0.07,1720439415470
-1.18,-0.62,9.33,0.02,-0.07,-0.08,1720439415473
-1.21,-0.79,9.28,0.03,-0.06,-0.08,1720439415476
-1.30,-0.75,9.22,0.03,-0.05,-0.09,1720439415479
-1.39,-0.71,9.15,0.03,-0.04,-0.10,1720439415481
-1.48,-0.72,9.08,0.02,-0.04,-0.12,1720439415484
-1.50,-0.92,9.03,0.01,-0.04,-0.14,1720439415487
-1.54,-1.06,9.03,0.00,-0.04,-0.15,1720439415490
-1.60,-0.97,9.08,-0.00,-0.05,-0.14,1720439415493
-1.71,-0.77,9.09,-0.01,-0.05,-0.14,1720439415496
-1.79,-0.57,9.14,-0.03,-0.05,-0.14,1720439415499
-1.82,-0.57,9.24,-0.05,-0.06,-0.14,1720439415502
-1.81,-0.66,9.33,-0.06,-0.06,-0.13,1720439415505
-1.84,-0.71,9.49,-0.06,-0.06,-0.12,1720439415508
-1.87,-0.72,9.60,-0.06,-0.05,-0.09,1720439415511
-1.87,-0.69,9.64,-0.06,-0.05,-0.08,1720439415513
-1.87,-0.74,9.73,-0.05,-0.05,-0.06,1720439415516
-1.85,-0.92,9.78,-0.04,-0.05,-0.04,1720439415519
-1.82,-1.15,9.81,-0.04,-0.06,-0.02,1720439415522
-1.71,-1.34,9.77,-0.02,-0.07,-0.00,1720439415525
-1.66,-1.46,9.74,-0.00,-0.08,0.01,1720439415528
-1.55,-1.53,9.73,0.01,-0.08,0.02,1720439415531
-1.46,-1.58,9.69,0.02,-0.09,0.03,1720439415534
-1.34,-1.60,9.62,0.03,-0.10,0.04,1720439415537
-1.24,-1.60,9.57,0.03,-0.10,0.05,1720439415540
-1.15,-1.55,9.52,0.04,-0.10,0.07,1720439415543
-1.10,-1.51,9.46,0.04,-0.09,0.08,1720439415545
-0.99,-1.43,9.41,0.04,-0.09,0.09,1720439415548
-0.90,-1.30,9.37,0.03,-0.09,0.09,1720439415551
-0.79,-1.23,9.28,0.02,-0.08,0.10,1720439415554
-0.69,-1.26,9.24,0.01,-0.08,0.09,1720439415557
-0.61,-1.39,9.17,0.00,-0.08,0.08,1720439415560
-0.52,-1.50,9.16,-0.00,-0.08,0.07,1720439415563
-0.47,-1.63,9.20,-0.01,-0.08,0.06,1720439415566
-0.44,-1.70,9.16,-0.01,-0.08,0.04,1720439415569
-0.40,-1.76,9.17,-0.01,-0.08,0.01,1720439415572
-0.40,-1.82,9.15,-0.02,-0.07,-0.02,1720439415574
-0.39,-1.87,9.14,-0.02,-0.07,-0.04,1720439415577
-0.44,-1.90,9.20,-0.03,-0.06,-0.06,1720439415580
-0.51,-1.92,9.30,-0.04,-0.06,-0.09,1720439415583
-0.62,-1.92,9.28,-0.04,-0.05,-0.11,1720439415586
-0.70,-1.94,9.32,-0.04,-0.04,-0.13,1720439415589
-0.83,-1.96,9.35,-0.05,-0.04,-0.15,1720439415592
-0.94,-2.01,9.37,-0.05,-0.04,-0.17,1720439415595
-1.08,-2.03,9.39,-0.05,-0.04,-0.18,1720439415598
-1.21,-2.05,9.44,-0.05,-0.04,-0.19,1720439415601
-1.32,-2.14,9.47,-0.06,-0.04,-0.20,1720439415604
-1.44,-2.19,9.49,-0.06,-0.04,-0.21,1720439415606
-1.49,-2.19,9.49,-0.06,-0.04,-0.22,1720439415609
-1.65,-2.19,9.50,-0.06,-0.03,-0.22,1720439415612
-1.76,-2.20,9.54,-0.06,-0.03,-0.23,1720439415615
-1.87,-2.26,9.62,-0.06,-0.03,-0.23,1720439415618
-1.97,-2.31,9.65,-0.06,-0.03,-0.22,1720439415621
-2.08,-2.40,9.67,-0.06,-0.02,-0.21,1720439415624
-2.16,-2.45,9.70,-0.06,-0.02,-0.20,1720439415627
-2.26,-2.48,9.75,-0.05,-0.03,-0.19,1720439415630
-2.36,-2.42,9.75,-0.05,-0.03,-0.17,1720439415633
-2.42,-2.32,9.73,-0.04,-0.04,-0.16,1720439415636
-2.47,-2.22,9.73,-0.03,-0.05,-0.14,1720439415638
-2.51,-2.16,9.71,-0.02,-0.06,-0.12,1720439415641
-2.51,-2.14,9.69,-0.02,-0.07,-0.11,1720439415644
-2.51,-2.11,9.69,-0.01,-0.08,-0.10,1720439415647
-2.49,-2.08,9.64,-0.01,-0.09,-0.08,1720439415650
-2.49,-2.09,9.60,-0.00,-0.09,-0.07,1720439415653
-2.46,-2.10,9.52,-0.00,-0.09,-0.05,1720439415656
-2.42,-2.04,9.45,0.00,-0.09,-0.04,1720439415659
-2.39,-1.97,9.42,0.00,-0.10,-0.02,1720439415662
-2.38,-1.92,9.36,0.00,-0.10,-0.01,1720439415665
-2.31,-1.88,9.28,-0.00,-0.11,-0.01,1720439415668
-2.24,-1.87,9.22,-0.00,-0.11,-0.00,1720439415670
-2.19,-1.81,9.19,-0.01,-0.12,0.00,1720439415673
-2.14,-1.78,9.17,-0.01,-0.12,0.01,1720439415676
-2.10,-1.72,9.20,-0.02,-0.13,0.01,1720439415679
-2.06,-1.69,9.30,-0.04,-0.13,0.01,1720439415682
-2.02,-1.73,9.36,-0.05,-0.14,-0.00,1720439415685
-1.94,-1.82,9.44,-0.06,-0.14,-0.02,1720439415688
-1.92,-1.93,9.54,-0.06,-0.14,-0.03,1720439415691
-1.92,-1.95,9.62,-0.06,-0.13,-0.03,1720439415694
-1.91,-2.43,9.75,-0.05,-0.13,-0.03,1720439415697
-1.93,-1.83,9.59,-0.05,-0.14,-0.02,1720439415700
-1.98,-2.14,9.80,-0.01,-0.14,-0.03,1720439415702
-1.91,-1.79,9.73,-0.04,-0.15,-0.04,1720439415705
-1.92,-1.46,9.64,-0.02,-0.15,-0.04,1720439415708
-1.98,-2.15,9.93,-0.02,-0.16,-0.04,1720439415711
-1.90,-1.57,9.71,-0.02,-0.17,-0.03,1720439415714
-1.95,-1.92,9.86,0.00,-0.17,-0.03,1720439415717
-1.96,-1.59,9.73,-0.01,-0.17,-0.04,1720439415720
-1.94,-1.72,9.74,0.01,-0.16,-0.05,1720439415723
-1.87,-2.00,9.68,0.00,-0.16,-0.05,1720439415726
-1.84,-1.90,9.50,0.01,-0.16,-0.04,1720439415729
-1.90,-1.88,9.49,0.02,-0.16,-0.05,1720439415732
-1.86,-1.88,9.38,0.02,-0.17,-0.06,1720439415734
-1.84,-1.96,9.29,0.01,-0.17,-0.07,1720439415737
-1.82,-2.22,9.27,0.01,-0.18,-0.08,1720439415740
-1.77,-2.23,9.20,0.00,-0.18,-0.07,1720439415743
-1.71,-2.20,9.24,0.00,-0.18,-0.06,1720439415746
-1.72,-2.11,9.28,-0.01,-0.18,-0.06,1720439415749
-1.69,-1.94,9.29,-0.02,-0.18,-0.07,1720439415752
-1.62,-2.09,9.37,-0.02,-0.18,-0.07,1720439415755
-1.53,-2.09,9.37,-0.03,-0.18,-0.07,1720439415758
-1.51,-2.15,9.48,-0.03,-0.18,-0.07,1720439415761
-1.50,-2.13,9.50,-0.03,-0.18,-0.07,1720439415764
